name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
2435,2015,281,46357,6,3,1,1
476,2011,197,80000,6,3,1,1
2765,2016,470,7000,2,2,1,0
2729,2011,459,43000,6,2,0,0
532,2016,489,85000,2,2,1,0
1186,2018,640,70000,2,3,1,0
2360,2017,493,56000,2,3,1,0
1360,2012,289,90000,2,3,1,1
1888,2017,308,40000,6,3,1,0
1121,2006,122,80000,6,3,1,1
1271,2011,224,60000,6,3,1,1
1314,2015,489,70000,2,3,1,0
538,2011,166,170000,2,3,1,1
1922,2015,320,95000,2,3,1,0
2356,2012,333,90000,2,3,1,1
1904,2018,541,35000,2,3,1,0
2971,2013,158,120000,2,3,1,1
2927,2008,41,120000,2,3,1,3
3075,2006,248,175000,2,3,1,1
2413,2013,248,90000,6,3,1,1
2934,2007,45,120000,2,3,1,2
491,2012,224,108000,2,3,1,1
1504,2014,459,70000,2,3,1,0
1055,2011,709,62000,2,3,0,1
923,2012,162,35000,6,3,1,1
1839,1998,16,40000,6,3,1,1
2989,2008,84,120000,2,3,1,0
1266,2012,181,67000,6,3,1,1
1873,2016,263,46737,6,3,1,0
209,2014,197,30000,6,3,1,0
3125,2014,227,300000,2,3,1,0
230,2014,227,195000,2,3,1,0
2960,2011,110,70000,6,3,1,1
1163,2012,360,200000,2,3,1,1
2700,2015,459,160000,2,3,1,0
1871,2018,254,20000,6,3,1,0
2442,2018,346,30000,6,3,1,0
2975,2012,147,90000,2,3,1,2
2002,2016,553,100000,2,3,1,1
1882,2011,115,110048,6,3,1,2
1229,2018,504,26000,2,3,1,0
2422,2007,71,110000,6,3,1,3
2035,1997,248,186388,6,3,1,1
201,2007,84,60000,6,3,1,2
1895,2006,100,70000,6,3,1,2
2726,2017,541,20171,2,2,0,0
809,2017,412,37151,2,2,1,0
761,2015,488,39000,6,2,1,0
3477,2010,173,44500,6,2,1,0
794,2016,413,15000,6,2,1,0
427,2016,458,39000,6,2,1,0
757,2015,396,58161,6,2,1,0
686,2012,541,50171,6,2,0,0
772,2011,266,40000,6,2,1,0
758,2016,443,55161,6,2,1,0
665,2012,201,30000,6,2,1,0
759,2016,473,55000,6,2,1,0
593,2013,448,50000,6,2,0,0
16,2017,796,8000,6,2,0,0
878,2018,702,14000,6,2,1,0
758,2015,443,9599,6,2,1,0
1331,2017,459,35000,6,2,1,0
761,2016,541,16151,6,2,1,0
875,2016,617,40000,6,2,0,0
759,2015,459,28161,6,2,1,0
261,2010,95,60000,6,3,1,1
261,2010,118,60000,6,3,1,1
1650,2011,289,100000,2,3,1,3
530,2017,448,165000,2,3,1,0
2323,2017,396,130000,6,3,1,1
650,2015,327,60000,2,3,1,0
3346,2010,339,200000,2,3,1,1
2660,2014,360,82000,2,3,1,1
1025,2014,320,20000,6,3,1,0
2103,2013,244,60000,6,3,1,2
1969,2014,432,90000,2,3,1,1
2416,2006,126,50000,6,3,1,2
3311,2009,427,250000,2,3,1,0
261,2011,95,100000,6,3,1,1
3003,2007,72,129000,2,3,1,2
3063,2010,248,100000,2,3,1,0
742,2005,90,100000,6,3,0,1
471,2007,105,110000,2,3,1,2
217,2008,248,100000,2,3,1,1
1004,2017,360,20000,6,3,1,0
219,2011,248,40000,2,3,1,0
1939,2018,375,30000,6,3,0,0
2897,2015,270,25000,6,3,1,0
2443,2018,314,25000,6,3,1,1
3042,2011,25,25000,6,3,1,1
2665,2013,401,170000,2,3,1,0
357,2010,105,40000,6,3,1,1
1308,2017,560,28000,2,3,1,0
1152,2011,360,100000,2,3,1,0
3025,2012,166,80868,6,3,1,2
538,2012,216,194000,2,3,1,0
2375,2009,205,151000,2,3,1,1
393,2018,614,65000,2,3,1,0
2375,2009,252,100000,2,3,1,1
1803,2013,541,120000,2,3,1,0
3084,2018,572,85000,2,3,1,1
338,2012,360,70000,2,3,1,0
1165,2011,360,128000,2,3,1,1
2292,2006,110,100000,6,3,1,1
710,2006,135,70000,6,3,1,1
691,2004,115,120000,6,3,1,1
1163,2012,360,128000,2,3,1,1
2715,2013,266,100000,2,3,1,2
1431,2019,776,20000,2,3,0,0
561,2018,541,24000,2,3,1,0
1926,2017,339,12000,6,3,1,0
3248,2014,339,50000,2,3,1,0
561,2018,539,24000,2,3,1,0
3338,2010,339,129000,2,3,1,0
1893,2011,166,73000,6,3,1,0
1839,1997,20,120000,6,3,1,0
1888,2017,274,45000,6,3,1,0
1346,2013,306,25000,6,3,1,0
2423,2017,289,80000,6,3,1,0
1099,2008,100,191000,6,3,1,0
2436,2013,216,50000,6,3,1,1
1351,2014,378,80000,2,3,1,1
1346,2013,263,110000,6,3,1,0
1189,2007,115,119000,2,3,1,3
2336,2009,308,120000,2,3,1,0
614,2017,399,87150,6,1,1,0
2230,2014,360,75000,2,3,1,1
1273,2011,181,67000,6,3,1,0
3295,2019,571,37500,6,3,1,0
3306,2018,836,69000,2,3,1,0
2171,2017,501,73315,6,3,1,0
2508,2015,829,47000,6,3,0,1
159,2017,897,75000,2,3,0,1
2813,2017,744,56000,6,3,0,0
2658,2015,443,85000,2,3,1,0
967,2017,453,20281,6,3,1,0
2756,2018,368,22541,6,3,1,0
2155,2019,676,30672,6,3,0,0
2906,2019,798,20856,2,3,1,0
3465,2017,637,41417,6,3,0,0
2150,2016,438,11471,6,3,0,0
2107,2019,359,3583,6,3,1,0
2130,2018,620,21365,6,3,0,0
2281,2020,515,30777,6,3,0,0
869,2016,535,60125,6,3,1,0
2221,2020,375,2169,6,3,0,0
3498,2015,552,60240,6,3,0,0
1085,2018,451,13772,6,3,0,0
1139,2019,656,27464,6,3,1,0
2117,2019,297,47377,0,3,1,0
2212,2013,266,23086,6,3,1,0
882,2019,702,36313,6,3,1,0
673,2014,282,39276,6,3,1,0
942,2015,428,47752,6,3,1,0
829,2018,584,27963,6,3,1,0
1140,2020,654,24013,6,3,1,0
880,2016,630,66000,2,3,0,0
444,2015,419,28000,6,3,1,0
684,2013,605,67000,6,3,0,0
1062,2009,122,72000,0,3,1,1
3160,2018,326,27069,6,3,1,0
3183,2018,390,43000,2,3,1,0
3305,2019,830,71000,2,3,1,0
2556,2017,960,45600,2,3,0,1
902,2018,689,60000,2,3,1,0
2571,2014,872,105101,2,3,0,0
3238,2016,680,45000,6,3,0,0
24,2013,776,66000,2,3,0,0
2601,2010,881,34105,6,3,0,0
942,2015,412,68397,6,3,1,0
1735,2015,473,65000,2,3,1,1
2131,2019,461,27469,6,3,1,0
2142,2016,330,41058,6,3,0,0
2164,2016,473,51330,2,3,1,0
2166,2015,402,45969,6,3,1,0
904,2017,698,66602,2,3,0,0
903,2016,615,57983,6,3,1,0
2754,2019,375,11183,6,3,0,0
1482,2019,786,46301,2,3,1,0
3166,2017,378,34867,6,3,0,1
3343,2015,608,43634,2,3,1,0
161,2018,959,9512,2,1,0,0
1405,2020,884,11293,2,3,0,0
1681,2014,320,78000,2,3,1,1
671,2016,353,50374,6,3,1,0
120,2017,912,15900,6,3,0,0
729,2017,487,64000,6,3,1,0
3470,2013,293,78000,2,3,1,0
2262,2021,667,24000,6,3,1,0
2188,2019,405,40310,6,3,1,1
1017,2015,365,69700,6,3,0,0
163,2012,817,74073,2,3,0,0
3280,2019,947,73000,2,3,0,0
782,2006,158,130000,6,3,1,2
21,2012,720,50000,2,3,0,0
2251,2021,556,24000,6,3,0,0
975,2021,588,43000,2,3,1,0
14,2016,866,40500,2,3,0,0
725,2017,608,49013,6,3,0,0
542,2013,247,64983,2,3,1,0
815,2017,439,92270,6,3,1,0
3471,2013,309,65000,6,3,1,0
617,2014,281,110000,2,3,1,0
3209,2017,873,47000,6,3,0,0
1746,2022,790,10000,6,3,0,0
2490,2011,683,51500,2,3,0,1
69,2018,916,35000,2,3,0,0
2134,2017,424,61518,6,3,1,0
157,2018,921,34000,2,1,0,0
2135,2017,467,36058,6,3,1,0
880,2016,617,88000,2,3,0,0
3497,2015,344,98112,6,3,1,0
2485,2013,790,58000,2,3,0,0
3210,2015,784,92355,6,3,0,0
2177,2019,509,16652,6,3,1,0
2669,2016,489,76584,2,3,1,0
2265,2015,331,42500,0,3,1,0
2253,2016,498,70000,2,3,1,0
172,2015,918,84700,2,3,0,1
2557,2018,963,83400,2,3,0,1
2681,2022,1083,2766,6,3,0,0
2501,2017,1002,56000,6,3,0,1
956,2015,412,68766,6,3,1,0
1175,2018,541,16339,6,3,1,0
610,2016,357,63882,6,3,1,0
3218,2012,392,28732,6,3,1,0
968,2017,464,51349,6,3,1,0
1017,2014,378,61866,6,3,0,0
903,2017,630,29401,6,3,1,0
41,2012,734,98580,2,3,0,0
157,2021,963,8000,2,3,0,0
1762,2020,731,31348,2,3,1,0
2248,2018,448,28851,2,1,1,0
671,2013,187,38175,6,3,1,0
1747,2021,776,8519,6,3,1,0
700,2011,301,78000,6,3,1,0
2524,2015,866,48000,2,3,0,0
3283,2014,747,143000,2,3,0,1
3207,2017,339,39000,2,0,1,0
2857,2014,339,24000,6,3,0,1
2109,2015,205,62000,6,3,1,1
2191,2012,339,78000,2,3,1,1
1063,2009,100,48500,5,3,1,3
543,2014,193,82000,2,3,1,1
14,2020,924,40910,2,3,0,0
2905,2020,856,10290,2,3,1,0
940,2021,718,10530,6,3,0,0
942,2015,426,61900,6,3,1,0
3470,2013,384,78000,2,3,1,1
2232,2014,331,57402,6,3,1,0
1062,2013,166,57000,0,3,1,0
1045,2015,301,87500,6,3,1,0
3090,2021,741,16000,3,3,0,0
890,2022,826,18000,6,3,0,0
57,2020,918,10700,6,3,0,0
92,2018,998,78000,2,3,0,0
940,2020,668,16282,6,3,0,0
1193,2013,375,66000,2,3,1,2
2274,2017,276,72019,6,3,1,1
135,2013,762,195000,2,3,0,0
1628,2007,427,92170,2,3,1,1
1026,2018,384,55221,6,3,1,0
3280,2018,941,25000,2,3,0,0
2209,2011,173,58888,6,3,1,1
84,2022,1014,1,6,3,0,5
2725,2020,617,23500,6,3,1,0
2232,2012,266,68000,6,3,1,1
899,2019,744,29096,6,3,0,0
1026,2016,368,61223,6,3,1,0
1401,2017,676,86000,2,3,1,0
1191,2013,384,87000,2,3,1,0
1349,2013,309,79287,6,3,1,0
2557,2018,985,47009,2,3,0,1
48,2018,963,48945,2,1,0,0
1592,2019,668,17000,2,3,1,0
1430,2019,776,55000,2,3,1,0
2127,2016,492,38779,6,3,1,0
2523,2019,988,72000,2,3,0,0
2197,2016,608,67000,2,3,1,0
1195,2017,515,67000,6,3,1,0
1193,2012,339,70000,2,3,1,1
1444,2020,1035,6000,2,3,0,0
3280,2017,916,46000,2,3,0,0
2561,2017,989,34000,2,3,0,0
1251,2015,390,23103,6,3,1,0
2594,2016,1077,27000,6,3,0,0
899,2019,759,9576,6,3,0,0
1480,2020,803,27000,6,3,0,0
1473,2021,810,1942,6,3,0,0
684,2006,205,119300,6,3,0,2
2109,2016,201,55000,6,3,1,0
2705,2015,390,98000,2,3,1,1
1044,2017,427,61400,6,3,1,0
723,2016,501,87693,6,3,1,0
2491,2015,865,31000,6,3,0,0
947,2016,432,75210,2,3,1,0
2796,2012,184,69000,6,3,1,0
2837,2014,395,88000,2,3,0,1
1432,2020,670,15000,6,3,0,0
1782,2020,846,45350,2,3,0,0
115,2018,908,68189,2,3,0,0
2545,2015,790,75000,2,3,0,0
2277,2013,281,45000,6,3,1,0
49,2014,753,33000,2,3,0,1
1698,2014,459,83000,2,3,1,1
135,2012,720,78000,2,3,0,0
3286,2014,792,211000,2,3,1,0
956,2015,443,67000,6,3,1,0
445,2017,515,75000,2,3,1,0
88,2014,883,48600,2,3,0,1
2496,2016,908,48000,2,3,0,0
2219,2020,344,5790,6,3,1,0
1671,2018,701,32000,2,3,1,0
1481,2020,813,65433,2,3,1,0
2244,2011,244,87230,2,3,1,0
2247,2017,393,38258,2,3,1,1
732,2019,649,56881,6,3,1,0
3332,2013,487,76000,2,3,1,1
2694,2014,339,72000,2,3,1,1
59,2012,739,72000,2,3,0,5
2570,2014,932,60514,2,3,0,0
3525,2013,720,71141,2,3,0,0
140,2018,1013,40937,2,3,0,0
2230,2013,432,37000,2,3,1,0
1671,2019,712,46000,2,3,1,0
170,2015,919,86999,2,3,0,0
698,2009,244,70200,6,3,0,1
2484,2012,732,64800,6,3,0,0
880,2016,640,73000,2,3,0,0
2538,2012,739,72000,2,3,0,1
2573,2015,899,76345,2,3,0,0
2109,2017,237,40564,6,3,1,0
1350,2013,274,98500,2,3,1,0
2865,2020,689,46807,6,3,0,0
3093,2018,448,81000,6,3,0,0
2232,2015,393,13716,6,3,1,0
2235,2014,427,89000,2,3,1,0
1434,2021,760,13000,2,3,0,0
2863,2018,615,38000,6,3,1,0
96,2012,952,25500,6,1,0,1
1033,2020,522,17000,6,3,0,0
2587,2012,885,44724,6,3,0,0
3304,2020,866,24549,2,3,1,1
904,2017,668,97000,2,1,0,0
3280,2018,951,7800,2,3,0,0
700,2010,244,78000,6,1,1,0
2759,2019,301,55000,6,3,1,0
44,2021,1048,20000,6,3,0,5
3110,2021,880,13594,2,3,0,0
41,2014,812,75000,2,3,0,0
2210,2011,227,65000,2,3,1,0
669,2014,266,43037,6,3,1,0
2247,2013,339,26000,2,3,1,0
1678,2020,759,78000,2,3,1,0
3363,2018,778,115000,2,3,0,0
648,2021,610,8700,6,3,0,0
2561,2019,1019,31000,2,1,0,0
1408,2020,830,41736,2,3,0,0
2474,2017,1066,40000,2,3,0,1
3280,2020,949,55000,2,1,0,0
2684,2014,948,160000,6,3,0,0
3383,2022,882,11000,2,3,0,0
168,2018,1017,24690,2,3,0,0
3288,2011,541,117000,2,3,1,1
89,2014,864,95000,2,3,0,0
2270,2019,408,76000,0,3,1,0
2121,2018,314,18000,6,3,1,0
2167,2015,422,38000,6,3,1,0
2243,2018,515,43000,2,3,0,0
1193,2013,384,107000,2,3,1,0
2498,2021,1052,13000,6,3,0,0
2533,2011,600,85000,2,3,0,1
3097,2018,678,8922,6,3,0,0
2113,2013,262,47800,6,3,1,0
1801,2012,426,143000,2,3,1,0
2906,2019,802,68758,2,3,1,0
821,2015,378,72000,2,3,1,1
3098,2022,617,7500,6,3,1,0
2277,2012,193,37000,6,3,1,1
1028,2016,357,22402,6,3,1,0
723,2019,671,12382,6,1,1,0
2129,2017,508,61000,2,3,1,0
1372,2018,976,90868,2,3,0,0
1467,2022,1078,22010,6,3,0,0
3285,2015,807,72000,2,3,0,1
2755,2018,317,75500,6,3,1,0
155,2018,910,25000,2,3,0,0
69,2018,884,38000,2,3,0,0
2273,2009,122,39586,6,3,1,0
944,2018,541,33647,6,3,0,0
112,2012,572,75576,2,3,0,1
1774,2016,640,86000,2,3,1,0
1026,2018,438,57847,6,3,1,0
2232,2016,375,74000,6,3,1,0
2682,2015,1008,58000,2,3,0,0
2662,2014,360,85000,2,3,1,1
2756,2016,247,26000,6,3,1,0
890,2020,826,18000,6,3,0,0
1744,2022,818,11000,2,3,0,0
1440,2018,986,57300,2,3,0,0
138,2010,707,74000,2,3,0,1
3296,2019,566,25000,6,3,0,0
881,2017,680,39000,6,3,0,1
3304,2020,836,45000,2,3,1,0
3465,2015,412,80852,6,3,0,1
1370,2018,853,75592,2,3,0,0
2120,2014,224,54420,6,3,1,0
3233,2015,620,39780,6,3,0,0
1281,2013,271,78301,6,3,0,1
2911,2018,657,38000,2,3,1,0
1279,2009,181,126535,6,3,1,0
881,2016,644,37079,6,3,0,0
2566,2018,1048,87200,2,3,0,0
60,2014,732,51000,2,3,0,1
3458,2013,301,39000,6,3,1,0
2209,2011,248,90000,6,3,1,1
1374,2017,938,29999,2,3,0,0
3102,2014,436,100472,2,3,1,0
63,2016,816,84700,2,3,0,0
2116,2008,157,19759,6,3,1,0
1378,2014,826,66000,2,3,0,0
1197,2014,424,56000,6,3,1,0
1140,2022,678,3383,6,3,1,0
2254,2018,528,42000,2,3,1,0
163,2012,679,65000,2,3,0,1
829,2019,622,17000,6,3,1,0
132,2016,944,38000,2,3,0,1
616,2014,244,62500,2,3,1,0
2909,2021,867,30229,2,3,0,0
2678,2019,1069,9000,6,1,0,0
2266,2016,344,26600,0,3,1,0
2157,2017,459,86000,2,3,1,1
1134,2017,782,86000,6,3,0,0
3445,2014,241,125000,2,3,1,0
1356,2013,301,29135,6,3,1,0
3526,2015,709,50965,2,1,0,0
3283,2014,771,72000,2,3,0,0
2491,2016,898,28000,6,3,0,0
807,2015,424,42000,6,3,0,0
2597,2017,1055,11850,2,3,0,0
801,2010,162,32000,6,3,1,0
114,2021,989,24000,2,3,0,0
1453,2015,887,50623,2,3,0,1
1818,2012,173,85000,2,3,1,3
1142,2022,681,1700,2,3,1,0
3465,2020,680,43260,6,3,0,0
2265,2015,266,67738,0,3,1,1
1656,2019,741,69000,2,3,1,0
21,2012,649,93417,2,3,0,0
2245,2021,538,14722,6,3,1,0
3306,2017,859,29000,2,3,1,0
1399,2017,720,60200,6,1,0,0
2242,2017,396,140000,2,3,1,0
827,2017,473,23798,6,3,1,0
700,2011,205,55000,6,3,1,0
3518,2017,489,51000,6,3,0,0
671,2014,254,49000,6,3,1,1
2724,2017,459,48000,6,3,1,0
135,2013,747,121000,2,3,0,0
501,2013,244,74000,2,3,1,0
1801,2012,384,102000,2,3,1,1
142,2018,977,32000,6,3,0,0
3090,2020,774,48400,3,3,0,0
3099,2013,301,97000,2,3,1,0
1420,2021,787,16000,6,3,0,0
2683,2016,1008,55700,2,1,0,0
173,2017,977,80000,2,3,0,0
446,2014,381,115000,2,3,1,0
1032,2020,452,74000,6,3,1,0
972,2015,433,61000,2,3,1,0
3218,2014,528,104814,6,3,1,0
926,2013,487,17000,6,3,1,0
63,2015,798,60000,2,3,0,1
2241,2016,360,45000,6,3,1,0
1774,2016,741,75811,2,3,1,0
1731,2021,800,3813,6,3,1,0
2246,2016,412,64928,6,3,1,0
2175,2018,452,68500,2,3,1,0
3283,2014,763,85000,2,3,0,0
133,2017,939,41296,2,3,0,0
617,2013,309,72567,2,3,1,0
2275,2020,419,4295,6,3,1,0
2259,2018,613,82000,2,3,1,0
2229,2010,244,33000,6,3,1,0
359,2011,193,54000,6,3,1,0
902,2018,646,68000,2,3,1,0
739,2022,800,8530,6,3,0,5
1135,2018,814,46000,6,3,0,0
3361,2020,837,26000,6,3,1,0
98,2014,968,39394,6,3,0,1
3163,2018,384,35000,6,3,0,0
2246,2019,448,17881,6,3,1,0
715,2014,360,48409,6,3,1,1
2114,2020,284,40000,6,3,1,0
63,2017,876,61643,2,3,0,0
2501,2020,1035,21000,6,3,0,1
3095,2022,668,1500,6,3,1,0
433,2014,357,38985,2,3,1,0
803,2015,393,52000,6,3,1,0
1282,2011,227,42000,6,3,1,0
612,2014,370,29442,6,3,0,0
1401,2017,668,71800,2,3,1,0
2492,2022,998,5000,6,3,0,0
1035,2020,512,18000,0,3,1,0
3280,2018,933,37000,2,3,0,0
700,2009,223,85000,6,3,1,1
1247,2018,357,65555,2,3,1,1
1457,2021,1022,35000,2,3,0,0
161,2018,959,87000,2,3,0,0
881,2018,657,42000,6,3,0,0
1656,2018,762,68000,2,3,1,1
1474,2022,774,600,6,3,1,0
2899,2011,165,192326,2,3,1,2
3302,2013,443,82000,6,3,1,5
3266,2017,384,86006,2,3,1,0
722,2014,339,75000,2,3,1,0
1652,2014,698,99000,2,3,1,0
2873,2021,930,21651,6,3,0,0
1322,2016,528,84000,2,3,1,0
2573,2014,883,65000,2,3,0,1
2173,2017,536,31000,6,3,0,0
2522,2022,1049,17000,2,3,0,0
1732,2020,774,28000,2,3,1,0
718,2015,487,64000,2,3,1,0
722,2014,427,85000,2,3,1,0
2128,2017,454,35000,6,3,0,2
3525,2015,782,44000,2,3,0,0
2145,2017,396,32000,6,3,0,1
2264,2016,276,49857,6,3,1,0
2275,2013,247,46000,6,3,1,0
2273,2008,135,50000,6,3,1,1
2132,2017,439,36000,6,3,0,0
2750,2021,572,13000,6,3,0,0
2279,2018,353,40000,6,3,1,0
2511,2007,401,39000,6,3,0,2
980,2013,258,45000,6,3,1,0
2116,2011,185,87513,6,3,1,1
2592,2011,822,26000,6,3,0,0
2222,2022,463,3800,0,3,1,0
3307,2018,841,35123,2,3,1,0
1421,2021,826,21000,2,3,0,0
893,2022,806,2670,6,3,0,0
2858,2016,483,124000,2,3,1,0
943,2016,559,9889,6,3,1,0
739,2021,753,13000,6,3,0,0
3097,2018,617,35000,6,3,0,0
2135,2017,473,51145,6,3,1,0
2566,2019,1063,13000,2,3,0,0
96,2011,916,56000,6,3,0,2
3326,2010,349,120000,2,3,1,0
2556,2018,989,45000,2,3,0,0
2872,2017,888,82900,2,3,0,0
2110,2014,204,56843,1,3,1,1
540,2015,224,64000,6,3,1,0
2178,2019,588,9644,6,3,0,0
2147,2017,339,41624,6,3,0,1
1048,2016,368,82844,2,3,1,0
2536,2011,652,78000,6,3,0,1
2724,2017,565,60444,6,3,1,0
121,2022,1002,6000,6,3,0,0
1652,2014,556,125000,2,3,1,0
881,2019,747,13000,6,3,0,0
2191,2015,553,112000,2,3,1,0
2210,2012,357,54948,2,3,1,0
1028,2016,360,53300,6,3,1,0
720,2019,596,34000,6,3,1,0
2595,2021,1085,21000,6,3,0,0
1453,2017,968,25500,2,3,0,1
1802,2015,508,157662,2,3,1,1
2507,2018,912,20000,2,3,0,0
1252,2018,412,78900,2,3,1,0
2271,2011,236,52000,0,3,1,0
2522,2022,1054,11000,2,3,0,0
2800,2018,840,103000,2,3,0,0
2918,2017,709,95785,2,3,0,0
442,2017,470,92000,2,3,1,0
1372,2019,1005,43000,2,3,0,0
2504,2017,842,39328,2,3,0,0
3309,2020,903,18625,2,3,0,0
2246,2019,452,26000,6,3,1,0
1493,2014,761,81000,2,3,0,1
2179,2018,507,92000,2,3,0,0
1662,2019,687,38000,2,3,1,0
3021,2012,95,93000,6,3,1,1
2274,2019,424,10340,6,3,1,0
59,2015,739,47706,2,3,0,0
2283,2021,731,13400,6,3,1,0
382,2016,360,44613,2,3,1,0
2677,2017,1066,7000,6,3,0,0
2246,2019,427,29000,6,3,1,0
115,2020,984,23000,2,1,0,0
2266,2015,357,67580,0,3,1,0
1173,2015,393,42000,6,3,1,0
981,2015,289,16205,6,3,1,0
2205,2007,276,92000,6,3,0,2
1017,2016,436,29000,6,3,0,0
2562,2022,1070,14000,2,3,0,0
1728,2017,467,69000,2,3,0,0
726,2015,412,114635,2,3,1,0
157,2018,897,50000,2,3,0,1
157,2019,957,29221,2,3,0,0
2589,2012,765,158000,6,3,0,0
41,2012,702,77000,2,3,0,1
2559,2022,1034,5500,2,3,0,5
118,2013,753,70000,2,3,0,1
170,2017,998,65341,2,3,0,1
735,2022,744,32000,6,3,0,0
332,2018,1091,9500,6,3,0,0
3483,2020,921,17904,2,3,0,0
1454,2012,858,95000,2,3,0,0
2271,2013,258,72000,0,3,1,0
2286,2004,53,65082,6,3,1,0
671,2012,244,66240,6,3,1,2
2564,2018,1063,25275,6,3,0,0
2265,2016,320,67850,0,3,1,0
3039,2010,27,60000,6,3,1,0
1546,2012,305,88500,2,3,1,1
2242,2017,463,105000,2,1,1,0
899,2019,676,45000,6,3,0,0
2521,2021,1052,8000,2,3,0,0
3233,2018,733,38000,6,1,0,0
2217,2020,640,55055,2,3,1,0
2135,2021,588,22000,6,3,1,0
2609,2013,732,95000,2,3,1,1
2249,2014,370,25704,6,3,1,0
2230,2016,378,55353,2,3,1,1
62,2015,812,80000,2,3,0,0
3509,2018,588,62000,6,1,0,0
461,2019,945,41526,2,3,0,0
3162,2018,305,29434,6,3,1,1
316,2017,197,42000,6,3,1,0
1425,2021,771,14000,6,3,1,0
118,2014,747,35000,2,3,0,0
2495,2012,667,75000,2,3,0,1
1435,2016,1089,6000,6,3,0,0
2548,2018,883,61000,2,3,0,1
2545,2015,814,45000,2,3,0,0
2494,2019,978,31000,2,3,0,0
970,2020,556,39000,6,3,1,0
2204,2012,188,52000,6,3,1,0
2271,2011,232,54000,0,3,1,0
983,2018,248,51000,6,3,1,0
2122,2011,135,72000,6,3,1,0
2116,2011,126,65000,6,3,1,0
2562,2020,1062,50000,2,3,0,0
63,2016,795,80251,2,3,0,1
1279,2010,224,86000,6,3,1,1
2109,2014,173,42505,6,3,1,0
942,2017,473,42000,6,3,1,0
149,2017,1043,42200,2,3,0,0
1420,2019,762,57600,6,3,0,0
1800,2018,680,57000,2,3,1,0
453,2014,600,85000,2,3,0,0
1131,2016,785,128000,2,1,0,1
3269,2011,220,66000,6,3,1,0
3497,2013,289,58000,6,3,1,0
2210,2012,281,89445,2,3,1,0
3284,2015,760,64120,2,3,1,1
2154,2017,572,82300,6,3,1,0
2254,2017,520,73000,2,3,1,0
2214,2018,520,72000,2,3,1,0
3469,2018,524,50197,6,3,1,0
608,2014,317,44527,6,3,1,0
35,2017,911,72400,2,3,0,0
447,2014,365,50000,6,3,1,1
732,2014,508,37000,6,3,1,0
2568,2021,1080,20000,2,3,0,0
2908,2020,841,8000,2,3,0,0
131,2014,807,69000,2,3,0,1
157,2019,916,25000,2,3,0,0
157,2022,988,17000,2,3,0,0
700,2013,360,61000,6,3,1,0
132,2015,857,69000,2,3,0,0
2542,2015,976,77000,2,3,0,1
3094,2018,605,82200,2,3,1,0
723,2018,613,28000,6,3,1,0
1703,2011,448,117000,2,3,1,1
1475,2021,948,7900,2,3,0,0
2234,2010,188,72000,6,3,1,0
60,2015,767,79000,2,3,0,1
2120,2013,192,72600,6,3,1,0
328,2018,263,42313,6,3,0,1
161,2021,1023,18000,2,3,0,0
2259,2019,662,90000,2,3,1,0
2116,2010,142,18500,6,3,1,0
2175,2017,476,36000,2,3,1,0
1145,2020,679,26200,6,3,0,0
2240,2019,516,11000,6,3,1,1
2245,2021,494,14366,6,3,1,0
2899,2011,206,98000,2,3,1,0
1727,2017,436,65000,2,3,1,1
3325,2014,541,126000,2,3,1,0
63,2015,822,71700,2,3,0,1
1793,2016,600,114000,2,3,1,0
949,2016,419,58339,2,3,1,0
3508,2011,276,50667,6,3,0,1
2176,2019,553,72040,2,3,0,0
121,2019,952,6000,6,3,0,0
1433,2022,707,6200,6,3,1,0
2593,2012,790,44000,6,3,0,2
2873,2021,931,6900,6,3,0,0
2519,2022,1047,2500,6,3,0,0
3465,2016,473,68000,6,3,0,0
2254,2018,538,36000,2,3,1,0
1082,2021,428,19000,6,3,1,0
2521,2019,1022,10000,2,3,0,0
1459,2019,1088,35000,2,3,0,0
1489,2019,939,6400,2,3,0,0
463,2019,934,34000,2,3,0,0
2691,2016,508,35000,2,3,0,1
2256,2019,620,46000,2,3,0,0
2858,2016,427,83000,2,3,1,0
446,2013,319,54000,2,3,1,2
1429,2020,726,42000,6,3,1,0
2184,2020,419,41441,6,3,1,0
2254,2018,588,48174,2,3,1,0
433,2016,449,62591,2,3,1,0
807,2017,501,48650,6,3,0,0
2213,2017,569,52245,2,3,1,0
2519,2021,1035,7500,6,3,0,0
973,2017,464,65000,2,3,1,0
2274,2015,314,43297,6,3,1,0
2246,2019,489,44710,6,3,1,0
2728,2013,314,62000,2,3,1,0
35,2017,881,59267,2,3,0,0
2245,2011,309,69000,6,3,1,0
2232,2017,360,75000,6,0,1,0
1042,2020,488,52236,6,3,1,0
2799,2020,947,47000,2,3,0,0
11,2019,916,15530,2,3,0,0
2230,2014,320,64000,2,3,1,0
1036,2020,458,35000,6,3,0,0
3281,2019,920,92000,2,3,1,0
31,2018,948,18000,6,3,0,0
810,2016,320,50000,6,3,1,0
2555,2022,1044,2000,6,3,0,0
26,2013,538,72000,2,3,0,0
2561,2016,1010,16000,2,3,0,0
2542,2015,954,103890,2,3,0,1
2151,2018,357,71000,6,3,1,0
1745,2021,759,12000,2,3,1,0
3280,2016,912,93000,2,3,0,0
985,2013,158,63000,6,3,1,1
2246,2020,459,10000,6,3,1,0
1421,2020,819,33828,2,3,0,0
